,,,,,,,,,,,,Methane as objective,,,,,,,,,,,
DvH,rxn05326,Yes,Yes,Hexanoyl-[acyl-carrier protein]malonyl-CoA,Fatty acid biosynthesis,Metabolic_Overview,206221,-1000,1000,Reversible/bi-directional,Intracellular,-0.022308289,-0.016952098,-0.018004379,-0.018050574,-0.013800643,-0.024204896,-0.031467013,-0.029545226,-0.029187051,-0.023861737,-0.028328281,-0.033787431
DvH,rxn00612,No,No,sn-Glycerol-3-phosphateNADP+ 2-oxidoreductase,Glycerol and Glycerol-3-phosphate Uptake and Utilization,Metabolic_Overview,208679,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn03040,No,No,5-Carboxymethyl-2-hydroxymuconate,Aromatic amino acid degradation,Metabolic_Overview,206303,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05418,No,No,8-methyl-3-oxo-nonanoyl-ACPNADP+ oxidoreductase,Fatty acid biosynthesis,Metabolic_Overview,(( 208656 ) or ( 208058 ) or ( 208656 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn09562,No,No,guanylate kinase (GMPdATP),"""",Metabolic_Overview,206328,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00711,No,No,UMPpyrophosphate phosphoribosyltransferase,"""",Metabolic_Overview,(( 206827 and 206459 ) or ( 206827 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn04113,No,No,isopentenyl-diphosphateNAD(P)+ oxidoreductase,"""",Metabolic_Overview,208983,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn12633,No,No,aminopeptidase,Dehydrogenase complexes,Metabolic_Overview,(( 209351 ) or ( 206766 ) or ( 209230 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05250,No,No,FACOAL160(ISO),"""",Metabolic_Overview,(( 208637 ) or ( 206897 ) or ( 208580 )),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00799,No,No,(S)-Malate hydro-lyase,TCA Cycle,Metabolic_Overview,(( 207231 ) or ( 209008 ) or ( 208788 and 208789 )),-1000,1000,Reversible/bi-directional,Intracellular,0.02326248,0.017677189,0.018774479,0.018822649,0.014390937,0.02524021,0.032812949,0.030808961,0.030435467,0.024882373,0.029539964,0.035232618
DvH,rxn10231,No,No,isohexadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase,"""",Metabolic_Overview,208493,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn09197,No,No,Phosphatidylserine decarboxylase (n-C120),Glycerolipid and Glycerophospholipid Metabolism in Bacteria,Metabolic_Overview,208492,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00313,Yes,Yes,"meso-2,6-Diaminoheptanedioate carboxy-lyase",Lysine Biosynthesis DAP Pathway,Metabolic_Overview,(( 209659 ) or ( 207105 ) or ( 208063 )),0,1000,Irreversible/uni-directional,Intracellular,0.021514896,0.016349198,0.017364054,0.017408606,0.013309824,0.02334405,0.03034789,0.028494451,0.028149015,0.023013095,0.027320787,0.032585783
DvH,rxn03439,No,No,3-deoxy-D-manno-octulosonic acid transferase,KDO2-Lipid A biosynthesis,Metabolic_Overview,209269,-1000,1000,Reversible/bi-directional,Intracellular,0.001219303,0.00092655,0.000984064,0.000986589,0.000754301,0.001322966,0.001719891,0.001614852,0.001595275,0.00130421,0.001548337,0.001846718
DvH,rxn10206,No,No,anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase,"""",Metabolic_Overview,( 408311 and 208730 ),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn12640,No,No,aminopeptidase,Dehydrogenase complexes,Metabolic_Overview,(( 209351 ) or ( 206766 ) or ( 209230 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn02811,Yes,Yes,3-Isopropylmalate hydro-lyase,Branched-Chain Amino Acid Biosynthesis,Metabolic_Overview,( 208495 and 208496 ),-1000,1000,Reversible/bi-directional,Intracellular,-0.028241435,-0.021460704,-0.022792851,-0.022851331,-0.017471083,-0.030642467,-0.039836027,-0.037403118,-0.036949683,-0.030208041,-0.035862513,-0.042773587
DvH,rxn05939,Yes,Yes,2-oxoglutarate synthase (rev),TCA Cycle,Metabolic_Overview,(( 207414 and 207415 and 207416 and 207417 ) or ( 208874 and 208875 and 208876 and 208877 ) or ( 207019 and 207020 )),-1000,1000,Reversible/bi-directional,Intracellular,0.066234974,0.050332044,0.053456343,0.053593499,0.040975139,0.071866142,0.093427908,0.087721978,0.086658531,0.070847276,0.084108778,0.100317403
DvH,rxn05342,Yes,Yes,(3R)-3-Hydroxytetradecanoyl-[acyl-carrier-protein]NADP+,Fatty acid biosynthesis,Metabolic_Overview,(( 208656 ) or ( 208058 ) or ( 208656 )),-1000,1000,Reversible/bi-directional,Intracellular,-0.012878095,-0.009786081,-0.01039354,-0.010420207,-0.007966814,-0.013972965,-0.018165229,-0.017055822,-0.016849056,-0.013774866,-0.016353306,-0.019504756
DvH,rxn05376,No,No,12-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase,Fatty acid biosynthesis,Metabolic_Overview,(( 208656 ) or ( 208058 ) or ( 208656 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05455,No,No,12-methyl-tridecanoyl-ACP[acyl-carrier-protein] transferase,Fatty acid biosynthesis,Metabolic_Overview,206688,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn10262,No,No,isopentadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase,Competence or DNA damage-inducible protein CinA and related protein families,Metabolic_Overview,207312,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00333,No,No,(S)-2-Hydroxy-acidoxygen 2-oxidoreductase,Photorespiration (oxidative C2 cycle),Metabolic_Overview,( 208541 and 208542 and 206254 ),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00422,No,No,L-Serinepyruvate aminotransferase,Photorespiration (oxidative C2 cycle),Metabolic_Overview,208639,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05610,No,No,D-mannose transport via PEPPyr PTS,Mannose Metabolism,Metabolic_Overview,(( 207085 and 206257 and 206259 ) or ( 207084 and 207085 and 206257 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00199,No,No,OxalosuccinateNADP+ oxidoreductase (decarboxylating),TCA Cycle,Metabolic_Overview,209413,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05596,Yes,Yes,potassium transport out via proton antiport,Bacterial RNA-metabolizing Zn-dependent hydrolases,Metabolic_Overview,209348,-1000,1000,Reversible/bi-directional,Intracellular,-0.011133583,-0.008460424,-0.008985594,-0.009008649,-0.006887601,-0.012080138,-0.015704503,-0.01474538,-0.014566623,-0.011908875,-0.01413803,-0.016862573
DvH,rxn03511,No,No,ADP-D-glycero-D-manno-heptose 6-epimerase,LOS core oligosaccharide biosynthesis,Metabolic_Overview,209417,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn01019,Yes,Yes,Carbamoyl-phosphateL-ornithine carbamoyltransferase,Arginine Biosynthesis,Metabolic_Overview,206531,0,1000,Irreversible/uni-directional,Intracellular,0.018543433,0.014091179,0.014965872,0.01500427,0.011471579,0.02011996,0.026156486,0.024559029,0.024261302,0.019834713,0.023547462,0.028085299
DvH,rxn00412,No,No,UTPammonia ligase(ADP-forming),"""",Metabolic_Overview,207074,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn11268,No,No,phosphate ABC transporter permease protein,Transporters ,Metabolic_Overview,207793,-1000,1000,Reversible/bi-directional,Transport,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05457,No,No,tetradecanoyl-ACP[acyl-carrier-protein] transferase,Fatty acid biosynthesis,Metabolic_Overview,206688,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn03174,No,No,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)","""",Metabolic_Overview,208401,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn10094,No,No,S-adenosylmethione2-demethylmenaquinone methyltransferase,"""",Metabolic_Overview,208695,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn08310,Yes,Yes,CDP-diacylglycerol synthetase (n-C161),"""",Metabolic_Overview,206296,-1000,1000,Reversible/bi-directional,Intracellular,0.004715097,0.003583009,0.003805419,0.003815183,0.002916915,0.005115966,0.006650892,0.006244702,0.006168998,0.005043435,0.005987487,0.007141338
DvH,rxn05344,Yes,Yes,Tetradecanoyl-[acyl-carrier protein]malonyl-[acyl-carrier-protein],Fatty acid biosynthesis,Metabolic_Overview,( 206643 and 206646 and 208060 ),0,1000,Irreversible/uni-directional,Intracellular,0.008000883,0.006079882,0.006457283,0.006473851,0.00494961,0.008681103,0.011285666,0.010596416,0.010467956,0.008558028,0.010159958,0.012117886
DvH,rxn03917,No,No,sedoheptulose 7-phosphate isomerase,"""",Metabolic_Overview,207355,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn03135,Yes,Yes,Imidazole-glycerol-3-phosphate synthase,Histidine Biosynthesis,Metabolic_Overview,( 209219 and 209220 ),-1000,1000,Reversible/bi-directional,Intracellular,-0.005939164,-0.004513179,-0.004793329,-0.004805627,-0.003674163,-0.006444101,-0.008377503,-0.007865863,-0.007770506,-0.006352741,-0.007541875,-0.008995271
DvH,rxn00469,No,No,N2-Acetyl-L-ornithine amidohydrolase,Arginine Biosynthesis,Metabolic_Overview,208072,-1000,1000,Reversible/bi-directional,Intracellular,0.018543433,0.014091179,0.014965872,0.01500427,0.011471579,0.02011996,0.026156486,0.024559029,0.024261302,0.019834713,0.023547462,0.028085299
DvH,rxn05733,No,No,cysteine synthase (Thiosulfate),Cysteine Biosynthesis,Metabolic_Overview,206086,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn12512,No,No,(R)-4-PhosphopantothenateL-cysteine ligase,Coenzyme A Biosynthesis,Metabolic_Overview,208880,0,1000,Irreversible/uni-directional,Intracellular,3.61E-05,2.74E-05,2.91E-05,2.92E-05,2.23E-05,3.92E-05,5.09E-05,4.78E-05,4.72E-05,3.86E-05,4.59E-05,5.47E-05
DvH,rxn05350,Yes,Yes,hexanoyl-[acyl-carrier protein]malonyl-[acyl-carrier-protein],Fatty acid biosynthesis,Metabolic_Overview,( 206643 and 206646 and 208060 ),0,1000,Irreversible/uni-directional,Intracellular,0.022308289,0.016952098,0.018004379,0.018050574,0.013800643,0.024204896,0.031467013,0.029545226,0.029187051,0.023861737,0.028328281,0.033787431
DvH,rxn10226,No,No,isoheptadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase,"""",Metabolic_Overview,208493,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn10339,No,No,isotetradecanoyl-cardiolipin synthase,Glycerolipid and Glycerophospholipid Metabolism in Bacteria,Metabolic_Overview,209360,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00763,No,No,GlycerolNAD+ oxidoreductase,Acetone Butanol Ethanol Synthesis,Metabolic_Overview,(( 208394 ) or ( 207887 ) or ( 207896 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00138,No,No,Deamino-NAD+ammonia ligase (AMP-forming),NAD and NADP cofactor biosynthesis global,Metabolic_Overview,207061,0,1000,Irreversible/uni-directional,Intracellular,0.000142806,0.000108518,0.000115254,0.00011555,8.83E-05,0.000154947,0.000201435,0.000189133,0.00018684,0.00015275,0.000181343,0.000216289
DvH,rxn05393,No,No,9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,Fatty acid biosynthesis,Metabolic_Overview,(( 208656 ) or ( 208058 ) or ( 208656 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00301,No,No,Guanosine 5-triphosphate pyrophosphohydrolase,"""",Metabolic_Overview,206625,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00262,No,No,L-Aspartic acidoxygen oxidoreductase (deaminating),"""",Metabolic_Overview,(( 207274 ) or ( 208607 )),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn10237,No,No,isohexadecanoyl-phosphatidylserine decarboxylase,Glycerolipid and Glycerophospholipid Metabolism in Bacteria,Metabolic_Overview,208492,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn02404,Yes,Yes,3-Deoxy-D-manno-octulosonate-8-phosphate 8-phosphohydrolase,KDO2-Lipid A biosynthesis,Metabolic_Overview,207076,0,1000,Irreversible/uni-directional,Intracellular,0.002438606,0.0018531,0.001968129,0.001973178,0.001508602,0.002645931,0.003439781,0.003229703,0.00319055,0.002608419,0.003096674,0.003693435
DvH,rxn00791,Yes,Yes,N-(5-Phospho-D-ribosyl)anthranilatepyrophosphate,Tryptophan synthesis,Metabolic_Overview,209403,-1000,1000,Reversible/bi-directional,Intracellular,-0.003563248,-0.002707717,-0.002875795,-0.002883174,-0.002204343,-0.003866188,-0.005026148,-0.004719186,-0.004661976,-0.003811376,-0.004524806,-0.005396783
DvH,rxn09201,Yes,Yes,Phosphatidylserine decarboxylase (n-C161),Glycerolipid and Glycerophospholipid Metabolism in Bacteria,Metabolic_Overview,208492,-1000,1000,Reversible/bi-directional,Intracellular,0.004715097,0.003583009,0.003805419,0.003815183,0.002916915,0.005115966,0.006650892,0.006244702,0.006168998,0.005043435,0.005987487,0.007141338
DvH,rxn00704,No,No,"alpha-D-Glucose 1-phosphate 1,6-phosphomutase",Sucrose Metabolism,Metabolic_Overview,206872,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00183,No,No,L-Glutamate 5-semialdehydeNAD+ oxidoreductase,Arginine and Ornithine Degradation,Metabolic_Overview,208845,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00338,No,No,L-aspartate oxidase,"""",Metabolic_Overview,(( 207274 ) or ( 208607 )),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05248,No,No,FACOAL150(anteiso),"""",Metabolic_Overview,(( 208637 ) or ( 206897 ) or ( 208580 )),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn02569,No,No,"ATPselenide, water phosphotransferase",Selenocysteine metabolism,Metabolic_Overview,(( 206774 ) or ( 207445 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00710,Yes,Yes,Orotidine-5-phosphate carboxy-lyase,De Novo Pyrimidine Synthesis,Metabolic_Overview,206329,0,1000,Irreversible/uni-directional,Intracellular,0.020737551,0.015758493,0.016736681,0.016779624,0.012828933,0.022500617,0.029251405,0.027464931,0.027131976,0.02218162,0.026333672,0.031408441
DvH,rxn03397,No,No,UDP-L-rhamnoseflavonol-3-O-D-glucoside L-rhamnosyltransferase,"""",Metabolic_Overview,208695,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn08084,No,No,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C140),"""",Metabolic_Overview,207147,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn03136,Yes,Yes,1-(5-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole,"""",Metabolic_Overview,208452,-1000,1000,Reversible/bi-directional,Intracellular,0.017054316,0.012959598,0.013764048,0.013799364,0.010550363,0.018504241,0.024056009,0.022586834,0.022313016,0.018241901,0.0216565,0.02582993
DvH,rxn05539,No,No,Dipeptide transport via ABC system (cgly),Transporters ,Metabolic_Overview,(( 207874 ) or ( 207955 and 207956 ) or ( 209098 and 209099 ) or ( 208073 ) or ( 207558 )),0,1000,Irreversible/uni-directional,Transport,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn01636,No,No,N2-Acetyl-L-ornithineL-glutamate N-acetyltransferase,Arginine Biosynthesis,Metabolic_Overview,206250,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05437,No,No,12-methyl-trans-tetra-dec-2-enoyl-ACPNAD+ oxidoreductase (A-specific),Fatty acid biosynthesis,Metabolic_Overview,206221,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05165,No,No,L-Proline-ABC transport,Transporters ,Metabolic_Overview,( 207784 and 207786 ),0,1000,Irreversible/uni-directional,Transport,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn10210,No,No,isohexadecanoyl-glycerol-3-phosphate O-acyltransferase,"""",Metabolic_Overview,( 408311 and 208730 ),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn02503,No,No,"ATP2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine","""",Metabolic_Overview,207115,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05411,No,No,4-methyl-3-hydroxy-pentanoyl-ACP hydro-lyase,"""",Metabolic_Overview,207856,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05440,No,No,7-methyl-trans-oct-2-enoyl-ACPNAD+ oxidoreductase (A-specific),Fatty acid biosynthesis,Metabolic_Overview,206221,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn02775,No,No,S-Adenosyl-L-methionineprecorrin-4 C20-methyltransferase,Cobalamin synthesis,Metabolic_Overview,206065,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn10260,No,No,anteisoheptadecanoyl-CDPdiacylglycerolsn-glycerol-3-phosphate 3-phosphatidyltransferase,Competence or DNA damage-inducible protein CinA and related protein families,Metabolic_Overview,207312,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn05349,Yes,Yes,acetyl-CoA[acyl-carrier-protein] S-acetyltransferase,Fatty acid biosynthesis,Metabolic_Overview,( 206643 and 206646 and 208060 ),-1000,1000,Reversible/bi-directional,Intracellular,0.022308289,0.016952098,0.018004379,0.018050574,0.013800643,0.024204896,0.031467013,0.029545226,0.029187051,0.023861737,0.028328281,0.033787431
DvH,rxn06672,No,No,biotin-carboxyl-carrier-proteincarbon-dioxide ligase (ADP-forming),"""",Metabolic_Overview,( 207710 and 208054 ),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn04996,No,No,dimethyallyl diphosphateNADP+ oxidoreductase,"""",Metabolic_Overview,208983,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,1.270575823,0,0,0,1.453009493
DvH,rxn05236,No,No,Ribonucleotide reductase UTP,Ribonucleotide reduction,Metabolic_Overview,(( 209233 ) or ( 208457 )),0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00285,Yes,Yes,SuccinateCoA ligase (ADP-forming),Dehydrogenase complexes,Metabolic_Overview,207614,-1000,1000,Reversible/bi-directional,Intracellular,0.075884267,0.057664555,0.06124401,0.061401147,0.04694451,0.082335799,0.107038742,0.100501556,0.099283184,0.081168502,0.096361976,0.114931917
DvH,rxn02835,Yes,Yes,"1-(5-phospho-D-ribosyl)-AMP 1,6-hydrolase","""",Metabolic_Overview,209043,-1000,1000,Reversible/bi-directional,Intracellular,0.005939164,0.004513179,0.004793329,0.004805627,0.003674163,0.006444101,0.008377503,0.007865863,0.007770506,0.006352741,0.007541875,0.008995271
DvH,rxn02373,No,No,L-Glutamate-5-semialdehydeNADP+ 5-oxidoreductase (phosphorylationg),"Proline, 4-hydroxyproline uptake and utilization",Metabolic_Overview,207423,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn01353,No,No,ATPnucleoside-diphosphate phosphatransferase,pyrimidine conversions v2,Metabolic_Overview,207820,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0.001704339,0,0.002285432,0,0,0,0,0,0
DvH,rxn05581,No,No,glycerol transport in/out via diffusion reversible,Dihydroxyacetone kinases,Metabolic_Overview,208652,-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00473,No,No,L-Tryotophan indole-lyase (deaminating),Aromatic amino acid degradation,Metabolic_Overview,207688,0,1000,Irreversible/uni-directional,Intracellular,0,0,0,0,0,0.039272216,0,0,0,0,0.045962368,0.054819788
DvH,rxn00726,No,No,Chorismate pyruvate-lyase (amino-accepting),"Chorismate: Intermediate for synthesis of PAPA antibiotics, PABA, anthranilate, 3-hydroxyanthranilate and  More",Metabolic_Overview,( 209401 and 209402 ),0,1000,Irreversible/uni-directional,Intracellular,0.003563248,0.002707717,0.002875795,0.002883174,0.002204343,0.003866188,0.005026148,0.004719186,0.004661976,0.003811376,0.004524806,0.005396783
DvH,rxn00250,Yes,Yes,Pyruvatecarbon-dioxide ligase (ADP-forming),"Pyruvate metabolism I: anaplerotic reactions, PEP",Metabolic_Overview,207299,0,1000,Irreversible/uni-directional,Intracellular,0.199251383,0.517054308,0.549149811,0.550558793,0.420932084,0.738271194,0.281054536,0.901156058,0.890231415,0.727804522,0.864038148,1.03054716
DvH,rxn04794,No,No,Acetyl-CoAformate C-acetyltransferase,Threonine anaerobic catabolism gene cluster,Metabolic_Overview,(( 207757 ) or ( 208333 )),-1000,1000,Reversible/bi-directional,Intracellular,0,0,0,0,0,0,0,0,0,0,0,0
DvH,rxn00077,No,No,ATPNAD+ 2-phosphotransferase,"""",Metabolic_Overview,207354,-1000,1000,Reversible/bi-directional,Intracellular,2.80E-05,2.13E-05,2.26E-05,2.27E-05,1.73E-05,3.04E-05,3.95E-05,3.71E-05,3.67E-05,3.00E-05,3.56E-05,4.24E-05
DvH,rxn05345,Yes,Yes,dodecanoyl-[acyl-carrier-protein]malonyl-[acyl-carrier-protein],Fatty acid biosynthesis,Metabolic_Overview,( 206643 and 206646 and 208060 ),0,1000,Irreversible/uni-directional,Intracellular,0.012878095,0.009786081,0.01039354,0.010420207,0.007966814,0.013972965,0.018165229,0.017055822,0.016849056,0.013774866,0.016353306,0.019504756
